name,stem,Adams filtration,weight,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target
{28-307},82,28,52,1,,,,{29-317},,,,
{28-309},82,28,48,1,,,,{29-319},,,1,{29-409}
{28-312},82,28,52,1,,,,{29-322},,,,
{29-299},82,29,43,0,,,,{30-304},,,1,{30-393}
{29-300},82,29,47,1,,,,{30-305},,t^3{30-335}+t^7{30-342},,
{29-303},82,29,47,1,,,,{30-308},,t^3{30-339}+t^7{30-342},,t^5{30-401}+t^5{30-402}
{29-306},82,29,51,1,,,,{30-311},3,{30-342},,
{29-308},82,29,51,1,,,,{30-313},3,{30-342},,
{29-310},82,29,51,1,,,,{30-315},,,,
{30-291},82,30,46,1,,,,{31-295},3,{31-325},,t^5{31-385}+t^9{31-393}
{30-293},82,30,46,1,,,,{31-297},,t^3{31-325}+t^7{31-328},,t^5{31-385}+t^5{31-390}+t^9{31-393}
{30-294},82,30,50,1,,,,{31-298},,,,
{30-297},82,30,50,1,,,,{31-301},,,,t^1{31-392}+t^5{31-393}
{30-299},82,30,50,1,,,,{31-303},,,,
{30-300},82,30,54,1,,,,{31-304},,,,
{30-302},82,30,54,1,,,,{31-306},,,,
{31-281},82,31,45,1,,,,{32-287},,,,
{31-283},82,31,45,1,,,,{32-289},,t^7{32-323}+t^7{32-327},,
{31-285},82,31,49,1,,,,{32-291},,,,
{31-287},82,31,49,1,,,,{32-293},3,{32-327},1,{32-385}
{31-288},82,31,53,1,,,,{32-294},,,,
{31-290},82,31,49,1,,,,{32-296},3,{32-327},1,{32-385}
{31-292},82,31,53,1,,,,{32-298},,,,
{32-274},82,32,44,0,,{33-279},,{33-280},,{33-320},,
{32-276},82,32,44,1,,,,{33-282},,t^3{33-310}+t^11{33-317}+t^11{33-319},1,{33-368}
{32-277},82,32,48,1,,,,{33-283},,t^7{33-317}+t^7{33-319},5,{33-379}
{32-279},82,32,48,1,,,,{33-285},,t^3{33-311}+t^7{33-317}+t^7{33-319},,
{32-281},82,32,52,1,,,,{33-287},,t^3{33-317}+t^3{33-319},1,{33-379}
{32-283},82,32,52,1,,,,{33-289},,,,
{32-285},82,32,52,1,,,,{33-291},3,{33-319},1,{33-379}
{33-267},82,33,47,1,,,,{34-269},,,,
{33-269},82,33,47,1,,,,{34-271},,t^3{34-301}+t^3{34-304},,t^5{34-360}+t^1{34-361}+t^9{34-367}
{33-270},82,33,51,1,,,,{34-272},3,{34-302},5,{34-367}
{33-273},82,33,51,1,,,,{34-275},,,5,{34-367}
{33-276},82,33,55,1,,,,{34-278},,,,
{33-278},82,33,55,1,,,,{34-280},,,,
{33-279},82,33,44,0,,{34-267},,,,{34-308},,
{34-255},82,34,46,1,,,,{35-256},,t^3{35-285}+t^7{35-289},5,{35-346}
{34-258},82,34,50,1,,,,{35-259},3,{35-289},5,{35-349}
{34-260},82,34,50,1,,,,{35-261},3,{35-289},5,{35-349}
{34-261},82,34,54,1,,,,{35-262},,,,
{34-264},82,34,54,1,,,,{35-265},,,1,{35-354}
{34-266},82,34,54,1,,,,{35-267},,,,
{34-267},82,34,44,0,1,{35-242},,,1,{35-282},,
{35-242},82,35,45,1,,,,{36-246},,,,
{35-244},82,35,49,1,,,,{36-248},,,,
{35-246},82,35,49,1,,,,{36-250},3,{36-280},,
{35-248},82,35,53,1,,,,{36-252},,,,
{35-250},82,35,53,1,,,,{36-254},,,1,{36-344}
{35-251},82,35,57,1,,,,{36-255},,,,
{35-252},82,35,53,1,,,,{36-256},3,{36-285},1,{36-344}
{35-254},82,35,42,0,,{36-245},3,{36-246},,{36-286},,
{36-232},82,36,44,1,,,,{37-235},,,,
{36-234},82,36,48,1,,,,{37-237},,,,
{36-236},82,36,48,1,,,,{37-239},,t^3{37-267}+t^3{37-269},1,{37-325}
{36-237},82,36,52,1,,,,{37-240},,,,
{36-239},82,36,52,1,,,,{37-242},3,{37-270},,t^5{37-332}+t^5{37-334}
{36-241},82,36,56,1,,,,{37-244},,,1,{37-334}
{36-243},82,36,56,1,,,,{37-246},,,,
{36-245},82,36,42,0,1,{37-222},,,1,{37-262},,
{37-222},82,37,43,0,,,,{38-222},3,{38-250},,
{37-224},82,37,47,1,,,,{38-224},,,5,{38-312}
{37-226},82,37,51,1,,,,{38-226},3,{38-256},,
{37-228},82,37,51,1,,,,{38-228},,,1,{38-317}
{37-229},82,37,55,1,,,,{38-229},3,{38-259},,
{37-232},82,37,55,1,,,,{38-232},,,,
{38-210},82,38,46,1,,,,{39-210},3,{39-237},,
{38-212},82,38,50,1,,,,{39-212},3,{39-240},5,{39-301}
{38-215},82,38,54,1,,,,{39-215},3,{39-244},,
{38-217},82,38,54,1,,,,{39-217},3,{39-244},,
{38-218},82,38,58,1,,,,{39-218},,,,
{38-221},82,38,58,1,,,,{39-221},,,,
{39-197},82,39,45,1,,,,{40-198},7,{40-227},5,{40-283}
{39-199},82,39,49,1,,,,{40-200},3,{40-227},,
{39-201},82,39,53,1,,,,{40-202},,,,
{39-203},82,39,53,1,,,,{40-204},3,{40-233},5,{40-292}
{39-205},82,39,57,1,,,,{40-206},,,,
{39-207},82,39,57,1,,,,{40-208},,,1,{40-294}
{39-208},82,39,57,1,,,,{40-209},,,1,{40-294}
{40-186},82,40,44,1,,,,{41-186},,,,
{40-187},82,40,48,1,,,,{41-187},,,,
{40-189},82,40,52,1,,,,{41-189},,,,
{40-191},82,40,52,1,,,,{41-191},3,{41-217},1,{41-274}
{40-192},82,40,56,1,,,,{41-192},,,,
{40-194},82,40,56,1,,,,{41-194},3,{41-220},,
{40-196},82,40,60,1,,,,{41-196},,,,
{41-174},82,41,43,1,,,,{42-174},,,,
{41-175},82,41,47,1,,,,{42-175},,,,
{41-177},82,41,51,1,,,,{42-177},7,{42-207},5,{42-261}
{41-179},82,41,55,1,,,,{42-179},,,,
{41-181},82,41,55,1,,,,{42-181},,t^3{42-209}+t^3{42-210},1,{42-265}
{41-182},82,41,59,1,,,,{42-182},,,,
{42-163},82,42,42,0,,,,{43-163},,,1,{43-239}
{42-165},82,42,50,1,,,,{43-165},3,{43-190},,
{42-167},82,42,54,1,,,,{43-167},,t^3{43-193}+t^7{43-197},5,{43-249}
{42-170},82,42,58,1,,,,{43-170},3,{43-197},,
{42-172},82,42,58,1,,,,{43-172},3,{43-197},,
{43-153},82,43,49,1,,,,{44-153},,,,
{43-155},82,43,53,1,,,,{44-155},,,,
{43-157},82,43,57,1,,,,{44-157},,,,
{43-159},82,43,57,1,,,,{44-159},3,{44-182},,
{43-161},82,43,61,1,,,,{44-161},,,,
{43-162},82,43,61,1,,,,{44-162},,,,
{44-143},82,44,48,1,,,,{45-143},,,,
{44-144},82,44,52,1,,,,{45-144},,,,
{44-146},82,44,56,1,,,,{45-146},,,,
{44-148},82,44,56,1,,,,{45-148},,,,
{44-149},82,44,60,1,,,,{45-149},,,,
{44-151},82,44,60,1,,,,{45-151},,,,
{45-133},82,45,47,1,,,,{46-133},,,,
{45-134},82,45,51,1,,,,{46-134},3,{46-155},,
{45-136},82,45,55,1,,,,{46-136},7,{46-161},,
{45-138},82,45,59,1,,,,{46-138},3,{46-161},,
{45-140},82,45,59,1,,,,{46-140},3,{46-161},,
{46-124},82,46,46,1,,,,{47-124},,,,
{46-126},82,46,54,1,,,,{47-126},3,{47-146},,
{46-128},82,46,58,1,,,,{47-128},3,{47-149},,
{46-131},82,46,62,1,,,,{47-131},,,,
{47-116},82,47,53,1,,,,{48-116},,,,
{47-118},82,47,57,1,,,,{48-118},,,,
{47-120},82,47,61,1,,,,{48-120},,,,
{47-122},82,47,61,1,,,,{48-122},,,,
{48-108},82,48,52,1,,,,{49-108},,,,
{48-109},82,48,56,1,,,,{49-109},,,,
{48-111},82,48,60,1,,,,{49-111},,,,
{48-113},82,48,60,1,,,,{49-113},,,,
{48-114},82,48,64,1,,,,{49-114},,,,
{49-100},82,49,55,1,,,,,,,,
{49-102},82,49,59,1,,,,,,,,
{49-104},82,49,63,1,,,,,,,,
{49-106},82,49,63,1,,,,,,,,
{49-99},82,49,51,1,,,,,,,,
{50-92},82,50,50,1,,,,,,,,
{50-94},82,50,58,1,,,,,,,,
{50-96},82,50,62,1,,,,,,,,
{5-73},83,5,44,0,,,,,,{6-106},,
{5-74},83,5,43,0,1,{6-100},,{6-101},1,{6-105},1,{6-109}
{6-100},83,6,44,0,,{7-120},,,,{7-126},,
{7-118},83,7,45,0,,,,{8-139},,,,
{7-120},83,7,44,0,1,{8-138},,,,,,
{8-138},83,8,45,1,,,,{9-155},,,,
{9-153},83,9,46,1,,,,{10-158},,,,
{10-153},83,10,46,0,,,,{11-158},,,,{11-185}
{11-152},83,11,45,1,,,,{12-170},1,{12-177},,t^2{12-197}+{12-201}
{11-154},83,11,46,0,,,1,{12-167},,{12-177},1,{12-197}
{11-156},83,11,46,1,,,,{12-172},,,,
{12-166},83,12,45,1,,,,{13-185},,,,
{13-180},83,13,46,1,,,,{14-193},,,,{14-216}
{13-181},83,13,47,1,,,,,,,,
{13-182},83,13,44,0,,,,,,t^1{14-202}+t^3{14-204},,t^3{14-214}+t^1{14-217}
{13-183},83,13,44,1,,,,{14-194},,,1,{14-217}
{14-189},83,14,46,2,1,{15-197},,,1,{15-208},,
{15-195},83,15,44,0,,t^5{16-215}+{16-216},,,,{16-227}+t^3{16-228}+{16-231},,t^1{16-244}+{16-247}
{15-197},83,15,47,3,,,,{16-218},,,,
{16-215},83,16,49,1,,,,{17-248},,,,
{16-216},83,16,44,0,,t^1{17-241}+{17-243},5,{17-248},1,{17-255},,{17-279}
{16-217},83,16,44,0,,{17-243},2,{17-246},1,{17-257},,{17-279}
{17-240},83,17,50,3,,{18-262},,,,{18-277},,
{17-241},83,17,45,0,,,,{18-266},,,1,{18-304}
{17-243},83,17,44,0,,{18-263},,,,,,{18-305}
{18-260},83,18,48,1,,,,{19-284},,,,t^1{19-324}+{19-326}
{18-261},83,18,48,1,,,,{19-285},,,,
{18-262},83,18,50,2,,,,,,{19-299},,
{18-263},83,18,44,0,,{19-279},,,,,,t^5{19-324}+t^2{19-327}
{19-274},83,19,47,1,1,{20-297},,{20-300},1,{20-319},1,{20-347}
{19-276},83,19,47,1,,,,{20-302},,,,
{19-278},83,19,48,0,,{20-297},,,,{20-319},,
{19-279},83,19,44,0,,{20-298},,,,,2,{20-351}
{20-291},83,20,50,1,,,,{21-314},,,,
{20-293},83,20,46,1,,,,{21-316},3,{21-337},,
{20-295},83,20,46,1,,,,{21-318},,,1,{21-371}
{20-297},83,20,48,2,1,{21-306},,,1,{21-331},,
{20-298},83,20,44,0,1,{21-305},,,,,3,{21-368}
{21-305},83,21,45,1,,,,{22-322},,,5,{22-386}
{21-306},83,21,49,3,,,,{22-323},,,,
{21-310},83,21,49,1,,,,{22-327},,,1,{22-386}
{21-311},83,21,49,1,,,,{22-328},,,,
{22-312},83,22,44,0,,{23-325},,{23-328},,{23-356},,
{22-315},83,22,48,1,,,,{23-331},,,,
{22-317},83,22,48,1,,,,{23-333},,,,
{22-318},83,22,52,1,,,,{23-334},,,,
{22-320},83,22,46,0,,t^1{23-317}+t^1{23-320},2,{23-326},,t^1{23-348}+t^1{23-351},,
{23-317},83,23,47,1,,,,{24-335},,t^3{24-358}+t^3{24-362},,t^5{24-406}+t^1{24-408}
{23-318},83,23,51,1,,,,{24-336},,,,
{23-320},83,23,47,1,,,,{24-338},3,{24-363},,
{23-322},83,23,47,1,,,,{24-340},3,{24-363},,
{23-325},83,23,44,0,,{24-331},,,,{24-365},,
{24-321},83,24,46,1,,,,{25-336},3,{25-360},,
{24-323},83,24,46,1,,,,{25-338},,,,t^1{25-414}+t^5{25-418}+t^5{25-419}
{24-324},83,24,50,1,,,,{25-339},3,{25-368},,
{24-327},83,24,50,1,,,,{25-342},,,,
{24-328},83,24,50,1,,,,{25-343},,,,
{24-331},83,24,44,0,,,,,,t^5{25-360}+t^1{25-362}+t^9{25-368},,
{25-324},83,25,45,0,,,,{26-333}+{26-336}+t^8{26-342},,t^3{26-363}+t^3{26-366}+t^3{26-368},,t^1{26-417}+t^5{26-421}
{25-325},83,25,49,1,,,,{26-334},,,1,{26-421}
{25-327},83,25,45,1,,,,{26-336},3,{26-368},,t^1{26-417}+t^5{26-421}
{25-330},83,25,49,1,,,,{26-339},3,{26-364},1,{26-421}
{25-332},83,25,49,1,,,,{26-341},,,,
{25-333},83,25,53,1,,,,{26-342},,,,
{26-323},83,26,48,1,,,,{27-331},3,{27-362},,
{26-325},83,26,48,1,,,,{27-333},,t^3{27-362}+t^3{27-366},,
{26-326},83,26,52,1,,,,{27-334},,,,
{26-328},83,26,48,1,,,,{27-336},,,,
{26-331},83,26,52,1,,,,{27-339},,,,
{27-316},83,27,47,1,,,,{28-328},7,{28-366},,
{27-319},83,27,47,1,,,,{28-331},7,{28-366},1,{28-420}
{27-321},83,27,47,1,,,,{28-333},,,1,{28-420}
{27-322},83,27,51,1,,,,{28-334},3,{28-366},,
{27-325},83,27,51,1,,,,{28-337},3,{28-366},1,{28-426}
{27-326},83,27,51,1,,,,{28-338},,,,
{28-315},83,28,46,0,,t^3{29-316}+{29-324},,{29-326},,{29-366},,
{28-317},83,28,46,1,,,,{29-328},,t^7{29-360}+t^3{29-362},1,{29-419}
{28-318},83,28,50,1,,,,{29-329},,,,
{28-319},83,28,46,1,,,,{29-330},,,1,{29-419}
{28-322},83,28,50,1,,,,{29-333},3,{29-360},5,{29-425}
{28-324},83,28,50,1,,,,{29-335},,,,
{28-325},83,28,54,1,,,,{29-336},,,,
{29-312},83,29,45,1,,,,{30-318},,t^3{30-347}+t^7{30-357},,
{29-314},83,29,49,1,,,,{30-320},,,1,{30-416}
{29-316},83,29,49,1,,,,{30-322},3,{30-357},,
{29-317},83,29,53,1,,,,{30-323},,,,
{29-319},83,29,49,1,,,,{30-325},,,1,{30-418}
{29-322},83,29,53,1,,,,{30-328},,,,
{29-324},83,29,46,2,,{30-316},3,{30-322},,t^6{30-357}+{30-359},,
{30-304},83,30,44,1,,,,{31-309},,,1,{31-400}
{30-305},83,30,48,1,,,,{31-310},,t^3{31-341}+t^7{31-348},,
{30-308},83,30,48,1,,,,{31-313},,t^3{31-345}+t^7{31-348},,t^5{31-408}+t^5{31-409}
{30-311},83,30,52,1,,,,{31-316},3,{31-348},,
{30-313},83,30,52,1,,,,{31-318},3,{31-348},,
{30-315},83,30,52,1,,,,{31-320},,,,
{30-316},83,30,46,2,,,,,1,{31-338},,
{31-295},83,31,47,1,,,,{32-302},3,{32-333},,t^5{32-395}+t^9{32-403}
{31-297},83,31,47,1,,,,{32-304},,t^3{32-333}+t^7{32-336},,t^5{32-395}+t^5{32-400}+t^9{32-403}
{31-298},83,31,51,1,,,,{32-305},,,,
{31-301},83,31,51,1,,,,{32-308},,,,t^1{32-402}+t^5{32-403}
{31-303},83,31,51,1,,,,{32-310},,,,
{31-304},83,31,55,1,,,,{32-311},,,,
{31-306},83,31,55,1,,,,{32-313},,,,
{31-307},83,31,44,0,,{32-300},,,,t^2{32-329}+{32-343},,
{32-287},83,32,46,1,,,,{33-293},,,,
{32-289},83,32,46,1,,,,{33-295},,t^7{33-330}+t^7{33-334},,
{32-291},83,32,50,1,,,,{33-297},,,,
{32-293},83,32,50,1,,,,{33-299},3,{33-334},1,{33-394}
{32-294},83,32,54,1,,,,{33-300},,,,
{32-296},83,32,50,1,,,,{33-302},3,{33-334},1,{33-394}
{32-298},83,32,54,1,,,,{33-304},,,,
{32-300},83,32,44,0,1,{33-280},,,1,{33-321},,
{33-280},83,33,45,0,,,,{34-281},,,,
{33-282},83,33,45,1,,,,{34-283},,t^3{34-313}+t^11{34-320}+t^11{34-322},1,{34-372}
{33-283},83,33,49,1,,,,{34-284},,t^7{34-320}+t^7{34-322},5,{34-383}
{33-285},83,33,49,1,,,,{34-286},,t^3{34-314}+t^7{34-320}+t^7{34-322},,
{33-287},83,33,53,1,,,,{34-288},,t^3{34-320}+t^3{34-322},1,{34-383}
{33-289},83,33,53,1,,,,{34-290},,,,
{33-291},83,33,53,1,,,,{34-292},3,{34-322},1,{34-383}
{34-269},83,34,48,1,,,,{35-270},,,,
{34-271},83,34,48,1,,,,{35-272},,t^3{35-303}+t^3{35-306},,t^5{35-363}+t^1{35-364}+t^9{35-370}
{34-272},83,34,52,1,,,,{35-273},3,{35-304},5,{35-370}
{34-275},83,34,52,1,,,,{35-276},,,5,{35-370}
{34-278},83,34,56,1,,,,{35-279},,,,
{34-280},83,34,56,1,,,,{35-281},,,,
{35-256},83,35,47,1,,,,{36-260},,t^3{36-290}+t^7{36-294},5,{36-352}
{35-259},83,35,51,1,,,,{36-263},3,{36-294},5,{36-355}
{35-261},83,35,51,1,,,,{36-265},3,{36-294},5,{36-355}
{35-262},83,35,55,1,,,,{36-266},,,,
{35-265},83,35,55,1,,,,{36-269},,,1,{36-360}
{35-267},83,35,55,1,,,,{36-271},,,,
{36-246},83,36,46,1,,,,{37-249},,,,
{36-248},83,36,50,1,,,,{37-251},,,,
{36-250},83,36,50,1,,,,{37-253},3,{37-284},,
{36-252},83,36,54,1,,,,{37-255},,,,
{36-254},83,36,54,1,,,,{37-257},,,1,{37-349}
{36-255},83,36,58,1,,,,{37-258},,,,
{36-256},83,36,54,1,,,,{37-259},3,{37-289},1,{37-349}
{37-235},83,37,45,1,,,,{38-235},,,,
{37-237},83,37,49,1,,,,{38-237},,,,
{37-239},83,37,49,1,,,,{38-239},,t^3{38-267}+t^3{38-269},1,{38-327}
{37-240},83,37,53,1,,,,{38-240},,,,
{37-242},83,37,53,1,,,,{38-242},3,{38-270},,t^5{38-334}+t^5{38-336}
{37-244},83,37,57,1,,,,{38-244},,,1,{38-336}
{37-246},83,37,57,1,,,,{38-246},,,,
{38-222},83,38,44,1,,,,{39-222},3,{39-250},,
{38-224},83,38,48,1,,,,{39-224},,,5,{39-313}
{38-226},83,38,52,1,,,,{39-226},3,{39-256},,
{38-228},83,38,52,1,,,,{39-228},,,1,{39-318}
{38-229},83,38,56,1,,,,{39-229},3,{39-259},,
{38-232},83,38,56,1,,,,{39-232},,,,
{39-210},83,39,47,1,,,,{40-211},3,{40-239},,
{39-212},83,39,51,1,,,,{40-213},3,{40-242},5,{40-304}
{39-215},83,39,55,1,,,,{40-216},3,{40-246},,
{39-217},83,39,55,1,,,,{40-218},3,{40-246},,
{39-218},83,39,59,1,,,,{40-219},,,,
{39-221},83,39,59,1,,,,{40-222},,,,
{40-198},83,40,46,1,,,,{41-199},7,{41-228},5,{41-286}
{40-200},83,40,50,1,,,,{41-201},3,{41-228},,
{40-202},83,40,54,1,,,,{41-203},,,,
{40-204},83,40,54,1,,,,{41-205},3,{41-234},5,{41-295}
{40-206},83,40,58,1,,,,{41-207},,,,
{40-208},83,40,58,1,,,,{41-209},,,1,{41-297}
{40-209},83,40,58,1,,,,{41-210},,,1,{41-297}
{41-186},83,41,45,1,,,,{42-187},,,,
{41-187},83,41,49,1,,,,{42-188},,,,
{41-189},83,41,53,1,,,,{42-190},,,,
{41-191},83,41,53,1,,,,{42-192},3,{42-217},1,{42-275}
{41-192},83,41,57,1,,,,{42-193},,,,
{41-194},83,41,57,1,,,,{42-195},3,{42-220},,
{41-196},83,41,61,1,,,,{42-197},,,,
{41-197},83,41,42,0,,{42-186},,,,{42-224},,
{42-174},83,42,44,1,,,,{43-174},,,,
{42-175},83,42,48,1,,,,{43-175},,,,
{42-177},83,42,52,1,,,,{43-177},7,{43-207},,
{42-179},83,42,56,1,,,,{43-179},,,,
{42-181},83,42,56,1,,,,{43-181},,t^3{43-209}+t^3{43-210},,
{42-182},83,42,60,1,,,,{43-182},,,,
{42-186},83,42,42,0,1,{43-163},,,,,,
{43-163},83,43,43,0,,,,{44-163},,,,
{43-165},83,43,51,1,,,,{44-165},3,{44-190},,
{43-167},83,43,55,1,,,,{44-167},,t^3{44-193}+t^7{44-197},,
{43-170},83,43,59,1,,,,{44-170},3,{44-197},,
{43-172},83,43,59,1,,,,{44-172},3,{44-197},,
{44-153},83,44,50,1,,,,{45-153},,,,
{44-155},83,44,54,1,,,,{45-155},,,,
{44-157},83,44,58,1,,,,{45-157},,,,
{44-159},83,44,58,1,,,,{45-159},3,{45-182},,
{44-161},83,44,62,1,,,,{45-161},,,,
{44-162},83,44,62,1,,,,{45-162},,,,
{45-143},83,45,49,1,,,,{46-143},,,,
{45-144},83,45,53,1,,,,{46-144},,,,
{45-146},83,45,57,1,,,,{46-146},,,,
{45-148},83,45,57,1,,,,{46-148},,,,
{45-149},83,45,61,1,,,,{46-149},,,,
{45-151},83,45,61,1,,,,{46-151},,,,
{46-133},83,46,48,1,,,,{47-133},,,,
{46-134},83,46,52,1,,,,{47-134},,,,
{46-136},83,46,56,1,,,,{47-136},,,,
{46-138},83,46,60,1,,,,{47-138},,,,
{46-140},83,46,60,1,,,,{47-140},,,,
{47-124},83,47,47,1,,,,{48-124},,,,
{47-126},83,47,55,1,,,,{48-126},,,,
{47-128},83,47,59,1,,,,{48-128},,,,
{47-131},83,47,63,1,,,,{48-131},,,,
{48-116},83,48,54,1,,,,,,,,
{48-118},83,48,58,1,,,,,,,,
{48-120},83,48,62,1,,,,,,,,
{48-122},83,48,62,1,,,,,,,,
{49-108},83,49,53,1,,,,,,,,
{49-109},83,49,57,1,,,,,,,,
{49-111},83,49,61,1,,,,,,,,
{49-113},83,49,61,1,,,,,,,,
{49-114},83,49,65,1,,,,,,,,
{4-50},84,4,44,0,,{5-75},,{5-77},,{5-80},,
{4-51},84,4,44,0,,,,,,,,
{5-75},84,5,44,0,,{6-102},,,,,,
{6-101},84,6,44,0,,,,,,,1,{7-133}
{6-102},84,6,44,0,,{7-122},,,,,,
{7-122},84,7,44,0,2,{8-139},,,,,,
{8-139},84,8,46,0,,,,{9-157},,,,
{9-154},84,9,46,0,,,,,,,,
{9-155},84,9,46,1,,,,{10-162},,,,
{10-156},84,10,45,0,,,,{11-163},,,,
{10-158},84,10,47,1,,,,,,,,
{11-157},84,11,46,2,2,{12-167},,,,{12-184},,
{11-158},84,11,47,1,,,,,,,,{12-204}
{12-167},84,12,48,3,,,,{13-187},,{13-199},,{13-216}
{12-170},84,12,46,1,,,,{13-190},2,{13-199},,t^2{13-216}+{13-219}
{12-172},84,12,47,1,,,,{13-192},,,,
{13-185},84,13,46,1,,,,{14-197},,,,
{14-192},84,14,44,0,,,,{15-204},1,{15-212},,
{14-193},84,14,47,1,,,,,,,,
{14-194},84,14,45,1,,,,{15-205},,,1,{15-229}
{15-200},84,15,45,0,3,{16-218},,{16-223},,,,
{15-202},84,15,44,0,,{16-220},,,,,,{16-253}
{16-218},84,16,48,1,,,,{17-251},,,,
{16-220},84,16,44,0,,{17-249},,,,,,t^1{17-283}+t^2{17-285}
{17-246},84,17,47,1,,,,{18-271},,,,
{17-248},84,17,50,1,,,,{18-273},,,,
{17-249},84,17,44,0,,{18-269},,,,,2,{18-312}
{18-265},84,18,46,0,,{19-287},,{19-290},,t^3{19-304}+{19-306},,
{18-266},84,18,46,1,,,,{19-291},,,1,{19-332}
{18-268},84,18,48,0,1,{19-284},2,{19-288},1,{19-304},,
{18-269},84,18,44,0,,t^1{19-280}+t^2{19-287},,,,,3,{19-330}
{19-280},84,19,45,0,,,,{20-307},,,,
{19-284},84,19,49,1,,,,{20-311},,,1,{20-357}
{19-285},84,19,49,1,,,,{20-312},,,,
{19-287},84,19,46,0,,{20-305},,,,{20-328},,
{20-300},84,20,48,1,,,,{21-324},,,1,{21-379}
{20-302},84,20,48,1,,,,{21-326},,,,
{20-305},84,20,46,0,,,,,1,{21-342},,
{21-313},84,21,47,0,3,{22-323},,{22-331}+t^4{22-332}+{22-334},3,{22-356},,
{21-314},84,21,51,1,,,,{22-332},,,,
{21-316},84,21,47,1,,,,{22-334},3,{22-357},,
{21-318},84,21,47,1,,,,{22-336},,,1,{22-396}
{21-320},84,21,44,0,,{22-329},,,,t^2{22-350}+t^6{22-357}+{22-358},,
{22-322},84,22,46,1,,,,{23-338},,,5,{23-408}
{22-323},84,22,50,1,,,,{23-339},,,,
{22-327},84,22,50,1,,,,{23-343},,,1,{23-408}
{22-328},84,22,50,1,,,,{23-344},,,,
{22-329},84,22,44,0,,t^1{23-328}+t^9{23-334},,,,t^1{23-359}+t^1{23-361},,
{23-326},84,23,49,1,,,,{24-343},,,,
{23-328},84,23,45,0,,,,{24-345}+t^8{24-351},,,,
{23-331},84,23,49,1,,,,{24-348},,,,
{23-333},84,23,49,1,,,,{24-350},,,,
{23-334},84,23,53,1,,,,{24-351},,,,
{24-332},84,24,48,0,,t^3{25-342}+t^3{25-343}+{25-345},,{25-348}+{25-354},,{25-382},,
{24-335},84,24,48,1,,,,{25-351},,t^3{25-376}+t^3{25-380},,t^5{25-428}+t^1{25-430}
{24-336},84,24,52,1,,,,{25-352},,,,
{24-338},84,24,48,1,,,,{25-354},3,{25-381},,
{24-340},84,24,48,1,,,,{25-356},3,{25-381},,
{25-336},84,25,47,1,,,,{26-348},3,{26-373},,
{25-338},84,25,47,1,,,,{26-350},,,,t^1{26-432}+t^5{26-436}+t^5{26-437}
{25-339},84,25,51,1,,,,{26-351},3,{26-381},,
{25-342},84,25,51,1,,,,{26-354},,,,
{25-343},84,25,51,1,,,,{26-355},,,,
{25-345},84,25,48,2,,{26-344},,t^3{26-354}+t^3{26-355},,{26-383},,
{26-333},84,26,46,1,,,,{27-342},,t^3{27-375}+t^3{27-378},,
{26-334},84,26,50,1,,,,{27-343},,,1,{27-436}
{26-336},84,26,46,1,,,,{27-345},3,{27-380},,t^1{27-432}+t^5{27-436}
{26-339},84,26,50,1,,,,{27-348},3,{27-376},1,{27-436}
{26-341},84,26,50,1,,,,{27-350},,,,
{26-342},84,26,54,1,,,,{27-351},,,,
{26-344},84,26,48,2,,,,,,t^1{27-372}+t^1{27-378},,
{27-328},84,27,45,1,1,{28-340},,{28-341},,t^3{28-374}+t^7{28-377}+t^7{28-380}+t^7{28-381}+t^1{28-383},5,{28-431}
{27-331},84,27,49,1,,,,{28-344},3,{28-377},,
{27-333},84,27,49,1,,,,{28-346},,t^3{28-377}+t^3{28-381},,
{27-334},84,27,53,1,,,,{28-347},,,,
{27-336},84,27,49,1,,,,{28-349},,,,
{27-339},84,27,53,1,,,,{28-352},,,,
{27-340},84,27,46,0,,{28-340},,,,{28-383},,
{28-328},84,28,48,1,,,,{29-340},7,{29-380},,
{28-331},84,28,48,1,,,,{29-343},7,{29-380},1,{29-436}
{28-333},84,28,48,1,,,,{29-345},,,1,{29-436}
{28-334},84,28,52,1,,,,{29-346},3,{29-380},,
{28-337},84,28,52,1,,,,{29-349},3,{29-380},1,{29-442}
{28-338},84,28,52,1,,,,{29-350},,,,
{28-340},84,28,46,2,1,{29-326},,,1,{29-369},,
{29-326},84,29,47,3,,,,{30-332},,,,
{29-328},84,29,47,1,,,,{30-334},,t^7{30-368}+t^3{30-370},1,{30-428}
{29-329},84,29,51,1,,,,{30-335},,,,
{29-330},84,29,47,1,,,,{30-336},,,1,{30-428}
{29-333},84,29,51,1,,,,{30-339},3,{30-368},5,{30-434}
{29-335},84,29,51,1,,,,{30-341},,,,
{29-336},84,29,55,1,,,,{30-342},,,,
{30-318},84,30,46,1,,,,{31-323},,t^3{31-353}+t^7{31-363},,
{30-320},84,30,50,1,,,,{31-325},,,1,{31-424}
{30-322},84,30,50,1,,,,{31-327},3,{31-363},,
{30-323},84,30,54,1,,,,{31-328},,,,
{30-325},84,30,50,1,,,,{31-330},,,1,{31-426}
{30-328},84,30,54,1,,,,{31-333},,,,
{30-330},84,30,44,0,1,{31-309},2,{31-321},,,,
{31-309},84,31,45,1,,,,{32-316},,,1,{32-411}
{31-310},84,31,49,1,,,,{32-317},,t^3{32-349}+t^7{32-356},,
